image,caption
3054200086_657d4398e8.jpg,A hockey player wearing black and white slides his stick along the ice .
3054989420_3e755ca352.jpg,A child walks outside as leaves fall .
3054997030_797096dd12.jpg,A boy jumps behind a fence .
3055716848_b253324afc.jpg,A man jumps off of his skateboard on the top of a cement ramp .
3056530884_27766059bc.jpg,Two laughing girls swing in a tire swing .
3056569684_c264c88d00.jpg,The ambulance on the flatbed truck was in a collision .
3057497487_57ecc60ff1.jpg,A person sitting in an airplane display .
305749904_54a612fd1a.jpg,The man is wearing a blue shirt .
3057618932_3b80ae85de.jpg,A cyclist is attempting to go down the steps on his bike .
3057770908_3fd97f79f9.jpg,A young girl in shorts is swinging on a vine .
3057862887_135c61816a.jpg,Tribal woman and child staring at each other in the jungle .
3058439373_9276a4702a.jpg,A group of people are looking at the buildings .
3058627443_1d57ff0a2c.jpg,A man is tumbling into the water having fallen off a surfboard .
3060519665_4d6b9a51b2.jpg,a girl with a blue shirt looking scared with two other children behind her
3060594966_030658d318.jpg,A young boy dressed in a suite concentrates on his footwork with a peace sign in the air .
3060969260_08f43e4f4f.jpg,"Two biker in black-green , first is pushing her bike , the second is riding hers ."
3061481868_d1e00b1f2e.jpg,Two people are on a black motorcycle driving very fast .
3062173277_bfb5ef4c45.jpg,Several people are rowing a boat while being cheered on by a person with a drum
3062273350_fd66106f21.jpg,A group of seven men walking and standing on a concrete surface .
306315650_e064f5c677.jpg,A woman is shopping in an outdoor marketplace .
306318683_5f1f875191.jpg,A young child wearing a Pokemon shirt and holding a box outside in an urban area .
3063544435_10516c6937.jpg,people row in a crew boat .
3064097919_e536ab9693.jpg,A teenage boy does a skateboard trick on a half pipe while another boy watches from the top .
3064383768_f6838f57da.jpg,A man surfing a wave .
3064716525_b8418d4946.jpg,A black and white dog running through an obstacle course
3065468339_4955e90fd3.jpg,This hound is searching the water for his prey .
3065560742_f6e266ccd9.jpg,The two hockey players are down on the ice .
3066338314_2c3fb731d1.jpg,The man sitting at the table is posing for a picture .
3066429707_842e50b8f7.jpg,A young girl is kicking a soccer ball in the grass .
3066491113_86569e15be.jpg,A dog runs with a large plate in its mouth .
3067500667_0fce8f28d4.jpg,A cricket batsman has been bowled out middle stump .
3067885047_f69d90c35b.jpg,Four children do backbends in the park .
3067971348_69af5bb309.jpg,The city at night .
3068407619_5207b26986.jpg,A person leaning over while windsurfing .
3068735836_872fba3068.jpg,A man does a wheelie on a motorcycle while a crowd watches .
3068945309_ff0973e859.jpg,A basketball player takes a shot .
3068994801_b2bc079e67.jpg,A woman with a purple top and blue pants walks her bike in the shadows .
3069037969_bb7319e0dc.jpg,There is a black and white dog in a sparking blue pool .
3069216757_c419b3898e.jpg,The girl wearing the pink striped shirt is standing in the doorway with her arm outstretched .
3069282021_e05e1829f3.jpg,Five dogs are on a track racing each other .
3069786374_804e1123ac.jpg,Two male cheerleaders are catching a girl cheerleader in the air .
3069937639_364fc11e99.jpg,Small dog running in the field .
3070011270_390e597783.jpg,A black and brown dog is walking in the water and looking at the camera .
3070031806_3d587c2a66.jpg,A man is standing in front of 4 dogs on the beach .
3070130228_67dcfee9ae.jpg,Two football players preparing to hike a football .
3070274658_fc39fd4f84.jpg,The men are sitting around a fire .
3070485870_eab1a75c6f.jpg,A snowboarder is in the air after making a jump near some trees .
3070713991_8696796937.jpg,A little boy is jumping off a mound of tires in the woods .
3071676551_a65741e372.jpg,A surfer riding a large wave
3072114570_e1c0127529.jpg,"A boy on a bicycle rides with his little brother in a child 's seat , which is tipping ."
3072172967_630e9c69d0.jpg,Four basketball players in action .
3072611047_109bf8b7c3.jpg,Two people dive headfirst into the water .
3072730593_b7322d2e05.jpg,A woman with a feather on her hat .
3072782873_3278f3b3a7.jpg,A man and woman kiss in the street .
307301755_48919ef1b2.jpg,A man in a blue cap is sitting on a stool under a tree .
307321761_606fc91673.jpg,A yellow dog stands in a road surrounded by children in blue shirts .
307327914_f98f576adb.jpg,A man with black-rimmed glasses and a mustache is talking .
3073535022_4af81f360c.jpg,a surfer rides the wave .
3073579130_7c95d16a7f.jpg,Man with facial hair wearing red and white Palestinian style headscarf .
3074265400_bf9e10621e.jpg,Shows a crowd of people in front of a glass building with three country flags flying high .
3074617663_2f2634081d.jpg,A dog is digging a hole in the sand .
3074842262_62b1b2168c.jpg,A little boy in blue is running through a pile of brown leaves .
3075068274_2a28a5263b.jpg,A person in a plaid shirt riding a skateboard on a half-pipe .
3076052114_233f42ae5b.jpg,Two black dogs run in a grass field with two white sheep in the background .
3076928208_5763e9eb8c.jpg,A black and tan dog jumping in the air in a grassy area in front of a fence .
3077166963_fe172c709d.jpg,A girl stands on two logs as she photographs the field .
3077781040_bc27778609.jpg,A man carrying a bicycle .
3078229723_2aa52600de.jpg,Two boys eating ice cream are holding the hands of an adult .
3078844565_16e9cdcea2.jpg,A man grips the underhang of a rock .
3079073247_97e88e2eb7.jpg,A man standing on a motorcycle doing a stunt
3079341641_f65f6b0f8b.jpg,Two young girls at play in a home .
3079786914_fe598b0e54.jpg,Two little kids playing in a colapsable fabric tunnel .
3079787482_0757e9d167.jpg,Two toddlers posing for the camera .
3079917032_3cfacb2fd7.jpg,A woman in a red sweater walks past two younger women who are chatting .
307994435_592f933a6d.jpg,An Asian guy giving thumbs up with his eyes closed and tongue out .
3080056515_3013830309.jpg,The child in the red and white hat is listening to the child with the brown hair and green jacket .
308014594_f1d5e75507.jpg,Two women dressed in brightly colored traditional asian clothes stand at the top of steps .
3080891382_edf83dde18.jpg,"Three children , dressed in heavy coats , gloves , and knit caps , cover their mouths ."
3081182021_22cfa18dd4.jpg,A man jumps high in the air above a wooden ramp with a bicycle .
3081330705_7a1732e12c.jpg,A man on a cliff .
3081363964_d404eccae8.jpg,A dog shows his teeth while playing with another dog .
3081734118_6f2090215c.jpg,a brown and white dog has is mouth open ready to catch a green ball .
3082196097_2d15455b00.jpg,A man in a white shirt and tie sings into a microphone while a woman wearing a white shirt and tie plays the guitar at a concert .
3082474922_9c3533eaf6.jpg,"Boy wearing red hat , blue jacket pushing plow in snow ."
3082934678_58534e9d2c.jpg,two tan dogs running along a concrete path together .
3083016677_5782bc337c.jpg,"Two guys with helmets are on motorcycles , each with a woman riding behind him"
308307853_5a51fbdecc.jpg,poodle playing on a beach
3084001782_41a848df4e.jpg,Three people are gathered for a picture .
3084010872_cbc3ea8239.jpg,A woman and man are posing for a picture against a pink wall .
3084011028_d1e2c40d7d.jpg,A brunette and blonde girl are smiling .
3084011664_76d37c6559.jpg,A man and a woman smile for the camera .
3084018061_df66d98325.jpg,Three men stand in a bar with a purple counter .
3084034954_fe5737197d.jpg,A man stands in the middle of two woman dressed in brightly colored costumes .
3084149186_4bc08b0752.jpg,The man wearing a brown shirt clings to a rock .
3084380974_268a0f9236.jpg,A surfer in a wetsuit crests a wave .
3084711346_fda0f5a3e6.jpg,"Two people wearing handkerchiefs over their faces , one with a blow horn"
3084731832_8e518e320d.jpg,The white dog trotted in the snow .
308487515_7852928f90.jpg,A bird eating .
3085226474_62aba51179.jpg,Women who look alike are performing on a stage .
3085357792_efcf297c71.jpg,A runner jogging on a city street past a SAMSUNG advertisement banner .
3085667767_66041b202e.jpg,The surfer does a flip off of a wave .
3085667865_fa001816be.jpg,a lone surfboarder jumping a wave on a white surfboard .
3085973779_29f44fbdaa.jpg,A boy standing in front of a multi-colored statue .
3086507638_d8a2cd0ac3.jpg,Three dogs are running through the water .
3086523890_fd9394af8b.jpg,two dogs play together .
3086526292_f799d237c7.jpg,Three children 's legs are shown as they stand near a mess of silly string .
3086790344_9487c58624.jpg,The girl is swimming is a blue-green ocean .
3086810882_94036f4475.jpg,A small white dog runs across the sand .
3087095548_6df7c2a8ed.jpg,many people look over the side of a bridge .
3087485737_cb09bc80b6.jpg,A man wearing a blue bathing suit stands on a red surfboard at the beach .
3088074124_481139dc92.jpg,The indian couple mingle at the party .
3088322308_b0c940b3a3.jpg,This family is walking on the beach .
3088399255_1bd9a6aa04.jpg,Athletes on numbered horses congregate in a field .
3088572348_264c47f78c.jpg,a windsurfer is making a big splash in the ocean whilst riding a red windsurf .
3088677667_4a8befb70e.jpg,"People wearing black , some with face masks , are singing ."
3088922727_4bdf2ccc94.jpg,A man in a suit and top hat and a woman in a blue Victorian dress sitting outside at a table .
3089107423_81a24eaf18.jpg,A man is videotaping something .
308956341_642589e9cc.jpg,A black dog is shaking off water .
3089742441_d42531c14f.jpg,Two people wearing elaborate attire in a street .
3089842255_359ccf5c40.jpg,Barefoot girl in a pink shirt tackles the football equipment on the field .
3090386315_87ed417814.jpg,A yellow lab trotting through grass and fallen leaves .
3090398639_68c0dfa9a5.jpg,A woman rides a bike on a dirt path .
309049466_1d7e7d5fc2.jpg,A dog with a Frisbee in its mouth is running through snow .
3090593241_93a975fe2b.jpg,"Large group of people lining up for an event , outdoors at night ."
3090600019_8808fe7a9d.jpg,Man stands next to woman dressed up as a fake police officer .
3090957866_f1b2b7f214.jpg,A woman in a coat is walking down a sidewalk near Chrismas lights .
3091177347_58c85c1c3b.jpg,Two people are setting up a photo shoot of a mobile in a white room .
3091338773_9cf10467b4.jpg,A grey dog jumps to bite a green leash .
3091382602_60b9b53ed1.jpg,A man in black and one in white posing indoors .
3091580843_178042c50b.jpg,A man in a black jacket walks thorugh an Asian market .
3091594712_2166604334.jpg,A young girl in a blue dress applies makeup in a mirror .
3091912922_0d6ebc8f6a.jpg,The tan colored dog has a yellow toy in its mouth .
3091916691_b1c96669c6.jpg,A man in a bright pink shirt shakes the hand of a bearded man in a saffron shirt .
3091921457_83eee69591.jpg,African kids stare throughwindow
3091962081_194f2f3bd4.jpg,A salt-and-pepper-haired man with beard and glasses wearing black sits on the grass .
3092200805_dd1f83ddbe.jpg,two people in canoes ride through the water .
3092370204_029b6bc10a.jpg,a group of teenagers are dancing on a wooden floor .
309238565_2d5d8dc8bf.jpg,Three people stand and face video machines .
3092756650_557c5f2d03.jpg,A group of Indian men are just standing around with their arms crossed .
3093970461_825b0cac2f.jpg,Two females are in an embrace on the street aside a beach .
3093971101_543237971d.jpg,Guy in black and blue wetsuit surfing
3094064787_aed1666fc9.jpg,Two speckled dogs running on a grassy field .
3094278545_febac56382.jpg,A bride folds her arms at a beach .
309430053_cc58bcc36a.jpg,A person is swimming in crystal clear ocean water while his or her boat is anchored in the background .
3094317837_b31cbf969e.jpg,A person wearing a black wetsuit jumps high above a wave with a surfboard .
3094568845_d0b56c5651.jpg,Smoke comes from car in professional race
3095137758_bdd1e613dd.jpg,Santa Claus leads some type of parade on an odd looking vehicle .
3095225232_2e6e6dc92e.jpg,People are standing on an escalator moving up .
3096163135_584901a5ae.jpg,A boy wears a foam hat to show support for his team at a game .
309687244_4bdf3b591f.jpg,A man in a gray shirt climbs a large rock wall .
3096918227_f9d26a7db2.jpg,Skateboarder in midair at a park .
3097171315_0ba7d283b1.jpg,a group of people are congregated in a room by a big round mirror .
3097196395_ec06075389.jpg,two dogs race across the track .
309771854_952aabe3cc.jpg,Two Orthodox priests stand on the steps outside a church .
3097776588_312932e438.jpg,Two smiling men with their heads touching
3098336319_a7e5b061d0.jpg,A person doing a trick on a snowboard .
3098707588_5096d20397.jpg,two guys dressed in tuxes with red ties
3098714492_19939e3b19.jpg,A wedding party poses for a picture .
3098824948_23c31df031.jpg,A bride and groom walk together in a dark room .
3099091086_f75f0ce09d.jpg,People are protesting against coal .
